lat,lon,mean,median,std,min,max,count
20.5,76.5,33.64993222764835,32.4821565,4.552811548549325,19.806698,45.62854,20088
20.5,77.5,33.53842993702708,32.296409499999996,4.6885886103676535,19.204037,45.9291,20088
20.5,78.5,33.91911610802469,32.6138275,4.850456854764998,19.763737,46.66,20088
20.5,79.5,33.196765265083634,31.897450499999998,4.8970931869065115,19.629082,46.126846,20088
20.5,80.5,33.30734858208881,32.0177805,4.903828934330767,20.261782,46.814526,20088
20.5,81.5,32.49442145813421,31.4798775,4.736999859361901,18.776115,45.983032,20088
20.5,82.5,32.62410671072282,31.606659999999998,4.696208570238648,18.556252,46.280632,20088
20.5,83.5,32.92011190003982,31.981327999999998,4.41799888240484,19.676641,45.453724,20088
20.5,84.5,32.57371902160602,32.036697,3.7924931395873642,19.575275,43.82005,20087
20.5,85.5,31.864884421267487,31.800325,3.2335680900115484,19.575752,42.642612,20087
20.5,86.5,31.846573278488574,31.897667,3.2141403391620305,19.080492,42.77485,20087
21.5,69.5,31.910552091950017,32.04652,2.9043065385871256,19.37,40.73365,20087
21.5,70.5,32.38715426747312,32.47,2.899606099335987,19.97,41.3562,20088
21.5,71.5,33.14966144877539,33.0186865,3.1764425983703455,21.13,43.261597,20088
21.5,72.5,33.78102404893469,33.443745,3.5446344900689146,21.860195,44.328293,20088
21.5,73.5,33.49927892512943,32.925421,3.8638952104898125,19.509302,44.242542,20088
21.5,74.5,33.42126205694942,32.73267,4.046615113371466,20.078941,44.619583,20088
21.5,75.5,33.14465252703106,32.1623035,4.548378531674525,18.24517,45.312046,20088
21.5,76.5,33.22836384562923,32.097089499999996,4.755938727219983,19.23502,45.535137,20088
21.5,77.5,32.777867242234166,31.543256,4.906831264593352,18.131586,45.401188,20088
21.5,78.5,32.15218471973317,30.934738,4.954144450239971,17.400745,45.33,20088
21.5,79.5,32.03621942318797,30.871817,4.971269904080639,17.121399,45.35,20088
21.5,80.5,32.59446338664875,31.4382255,4.966698134397742,18.18792,45.914993,20088
21.5,81.5,32.189170523496614,31.249136,5.001669962484026,18.40355,45.693268,20088
21.5,82.5,32.58854208442851,31.6833235,4.9097971533632405,18.508371,46.318817,20088
21.5,83.5,32.38353607039028,31.499917,4.769839635314515,18.27079,45.97638,20088
21.5,84.5,32.39500822889287,31.48,4.625021218473222,18.598732,45.593475,20088
21.5,85.5,32.48515978463683,32.07644,4.053275779422336,18.79484,45.727478,20087
21.5,86.5,31.83112381430776,31.85,3.6968596678802803,18.1346,43.96483,20087
21.5,87.5,31.1518750457012,31.585423,3.317655657453588,17.836857,42.666313,20087
21.5,88.5,30.856782199681387,31.430338,3.2850477243689906,17.54979,41.11998,20087
22.5,69.5,32.11901687945628,32.366844,3.054398081865046,19.46,40.978775,20084
22.5,70.5,32.318124659846674,32.47002,3.1491801594495272,19.57,41.591713,20088
22.5,71.5,33.64452788371167,33.514685,3.7403604431663617,20.4,44.853546,20088
22.5,72.5,34.075620052668256,33.823367,3.84945381642317,21.249176,45.048546,20088
22.5,73.5,33.780151833432896,33.3345645,4.235062859405729,19.450497,45.38401,20088
22.5,74.5,33.02091785697929,32.382326,4.476346421233951,19.535288,45.30626,20088
22.5,75.5,32.755468539575865,31.9613445,4.790977156081596,18.53181,45.201897,20088
22.5,76.5,32.569837887096774,31.61117,5.101650786876463,18.390709,45.886868,20088
22.5,77.5,31.93595125846276,30.9536625,5.145764255789762,17.577423,45.14,20088
22.5,78.5,31.56818543264636,30.579011,5.202721106650025,16.379604,45.2,20088
22.5,79.5,31.769327398894863,30.763970999999998,5.1153302104497955,17.043,45.33107,20088
22.5,80.5,32.021607954201514,30.998534999999997,5.137932498225162,17.228842,45.453888,20088
22.5,81.5,31.900983859816805,31.058058,5.136785778873433,16.358833,45.4511,20088
22.5,82.5,31.823292654171645,31.0496275,4.987629718371782,16.938456,45.454548,20088
22.5,83.5,31.6886891963859,31.02538,4.9924546663654,17.202303,45.43405,20088
22.5,84.5,31.65481089346874,31.002077,4.709136771551537,17.623709,45.161858,20088
22.5,85.5,31.32840057024094,30.9416545,4.593171164532773,17.01559,45.374435,20088
22.5,86.5,32.064708775277545,32.05,4.357396433259829,17.69482,46.421326,20087
22.5,87.5,31.548139289789415,32.011448,3.6995221962661846,17.557053,42.452675,20087
22.5,88.5,31.214510429232835,31.796425,3.385475666328642,17.519032,41.513813,20087
22.5,92.5,28.292032616894115,29.114656,3.188964252917205,15.216304,36.696934,20078
23.5,68.5,32.14299486763825,32.401419000000004,3.087964900098558,19.05,41.21927,20036
23.5,69.5,32.399893460841426,32.601585,3.275901403205961,19.1,41.945343,20085
23.5,70.5,32.52776573695739,32.79,3.4881639652400103,18.99,41.73292,20088
23.5,71.5,32.881722709428516,32.8488375,4.164616738133212,19.15781,43.98,20088
23.5,72.5,32.819583270858224,32.579750000000004,4.4485458756933784,18.263374,44.560196,20088
23.5,73.5,32.659212436778176,32.317606999999995,4.43068569295549,17.961071,44.536713,20088
23.5,74.5,32.44210588585225,31.913874,4.762363010110756,18.084637,44.97805,20088
23.5,75.5,32.498180556252485,31.8215325,5.04375129476271,18.207497,45.440437,20088
23.5,76.5,32.6341958378634,31.844338999999998,5.3407687082585955,17.105492,46.24,20088
23.5,77.5,32.053401712614495,31.209907,5.4265136784662635,16.024008,46.02,20088
23.5,78.5,31.970557050876145,31.1249695,5.487639056828557,15.156397,46.284653,20088
23.5,79.5,31.61645402782756,30.7686365,5.459053770117307,15.680352,45.554527,20088
23.5,80.5,31.91621654500199,31.180660000000003,5.499127033760949,15.954068,46.111595,20088
23.5,81.5,31.340763651632816,30.8590085,5.4562239778740915,15.645491,45.375076,20088
23.5,82.5,31.512191355933894,31.050148,5.294185386772631,16.28054,45.19077,20088
23.5,83.5,31.78061086658702,31.1211225,5.12239672577739,17.462448,45.35472,20088
23.5,84.5,31.203635857277973,30.867416499999997,5.037804345981323,16.18745,45.020508,20088
23.5,85.5,31.140493898944644,30.9795285,4.739646485966239,16.703468,45.270416,20088
23.5,86.5,31.785756093637993,31.9203925,4.586429424409355,17.018143,46.12526,20088
23.5,87.5,32.09927126803405,32.452038,4.331669069650002,17.401196,45.332138,20087
23.5,88.5,31.923660166525615,32.45,3.94193697629574,17.560028,43.763386,20087
23.5,91.5,28.414561304023103,29.2229935,3.1832689009798654,15.852755,36.687576,20084
23.5,92.5,28.046112046765277,28.852993,3.322001727761945,15.9688,35.96978,20079
23.5,93.5,28.243238943331338,28.940985,3.345324024315829,15.561699,36.49304,20064
24.5,68.5,32.536284749351815,32.987355,3.6965989451069694,18.26,41.865025,20056
24.5,69.5,32.75588731207686,33.219342499999996,3.9492308156265024,17.71,42.797268,20088
24.5,70.5,32.354346642174434,32.6885235,4.117246674602725,18.03,43.215027,20088
24.5,71.5,32.80657030824373,32.9139005,4.624859151754525,17.899195,45.637543,20088
24.5,72.5,32.7504096032955,32.7668635,4.877081223068505,17.397575,46.55354,20088
24.5,73.5,32.19823691701513,32.0540565,4.8844621118711125,17.230917,45.31573,20088
24.5,74.5,32.44338234045201,32.172315499999996,5.230487461743042,17.451223,45.930016,20088
24.5,75.5,32.467370611907604,31.9783515,5.466486786060136,17.13006,46.20301,20088
24.5,76.5,32.33895659821784,31.8,5.570070406157314,16.74601,46.35,20088
24.5,77.5,32.46730906172839,31.87,5.758707333486467,15.247567,46.952282,20088
24.5,78.5,32.5760836171595,32.10965,5.827744720986104,13.8135805,47.282585,20088
24.5,79.5,32.51986097769813,32.131083000000004,5.949753300932039,14.8879,47.283806,20088
24.5,80.5,32.395661498008764,32.021362999999994,5.895727519563353,14.921148,47.078148,20088
24.5,81.5,32.29890605530665,32.1802875,5.9664614348876,14.221573,47.019386,20088
24.5,82.5,32.08078089312027,32.099984,5.745731492340407,16.052296,46.405304,20088
24.5,83.5,31.90031223989446,32.185784999999996,5.612170736303775,15.44,45.89828,20088
24.5,84.5,31.35115297336719,31.6589605,5.401659049106779,15.920934,45.135735,20088
24.5,85.5,31.302434361758262,31.541899,5.102205890260038,16.609774,45.512604,20088
24.5,86.5,31.55298719689351,31.91959,4.6653459499703605,17.14,45.405174,20087
24.5,87.5,31.67178412844128,32.26,4.40558606999602,16.43,44.897003,20087
24.5,88.5,31.749638456862648,32.3991,4.145725208164224,15.93,44.15553,20087
24.5,91.5,28.210507941100325,28.980043,3.3539046424988497,15.93,36.311306,20085
24.5,92.5,28.10002163204541,28.8226535,3.343032434575294,16.32006,35.926613,20084
24.5,93.5,28.221739110352733,28.903245,3.3555379234622333,15.938328,36.521534,20072
24.5,94.5,28.044192684986797,28.729305,3.4279901519182254,15.256676,36.310894,20069
25.5,70.5,33.14548374910394,33.6413175,5.02310469888757,17.058582,46.419243,20088
25.5,71.5,33.07863214053166,33.4081305,5.127069050443466,16.97428,47.12387,20088
25.5,72.5,32.81911215730784,33.037741499999996,5.0795037085627746,16.95425,46.784836,20088
25.5,73.5,32.034899738998405,32.055863,5.200252421702538,16.393381,46.148914,20088
25.5,74.5,32.510692066407806,32.488291000000004,5.468803870675745,17.188883,46.95546,20088
25.5,75.5,32.58760670559538,32.5687085,5.861305296205009,16.517962,46.827255,20088
25.5,76.5,32.5206483708184,32.4991,5.996152527497396,15.861891,47.027016,20088
25.5,77.5,32.72385514966647,32.7995325,6.236744808949786,14.088331,47.54609,20088
25.5,78.5,32.69146670940362,32.713762,6.260011776215251,12.558382,47.443512,20088
25.5,79.5,32.55306454562425,32.584089000000006,6.235511513456354,13.087833,47.623554,20088
25.5,80.5,32.36052649469833,32.4002525,6.172827354661123,13.129534,47.398384,20088
25.5,81.5,32.28411573598666,32.534353,6.01544635901091,12.848007,46.695057,20088
25.5,82.5,31.988388438371164,32.480697000000006,5.7601361261606385,13.048092,45.393867,20088
25.5,83.5,31.823197731630824,32.434922,5.609548044720406,13.364484,45.548386,20088
25.5,84.5,31.463666659050183,32.2125305,5.36166321643633,13.499543,44.971172,20088
25.5,85.5,31.40754488831641,32.23,5.154936946504294,14.018386,43.90196,20088
25.5,86.5,31.33598465559815,32.20325,4.6768882135209235,14.9,43.560444,20087
25.5,87.5,31.141387686065617,32.01591,4.103338874519962,15.48,42.83907,20087
25.5,88.5,30.823819543734754,31.720442,3.965309324649292,15.25,41.695145,20087
25.5,90.5,28.273751937017675,28.984064,3.362556982070431,15.86,36.458313,20085
25.5,91.5,28.140852995568835,28.848974,3.4324603214476883,16.170067,36.98757,20085
25.5,92.5,28.145900019170444,28.86,3.4884278205571335,15.816877,36.685223,20083
25.5,93.5,27.955091063941037,28.65397,3.499993553580737,15.518228,36.563618,20081
25.5,94.5,29.333297361203844,29.948227,3.5383928282824715,16.403818,37.865276,20069
26.5,70.5,33.40527806332138,33.994625,5.330134362996987,16.758636,47.306145,20088
26.5,71.5,33.10797277912186,33.6544685,5.413677371172115,16.520563,47.474136,20088
26.5,72.5,32.96606506451613,33.5246145,5.497482053678086,16.195042,47.403984,20088
26.5,73.5,33.25711441562127,33.71,5.648935529379831,16.502945,47.611004,20088
26.5,74.5,32.895372501393865,33.3,5.9941109359279645,16.19536,47.650394,20088
26.5,75.5,32.505207281411785,32.929666499999996,6.125965330390562,15.456373,47.06729,20088
26.5,76.5,32.751683467717044,33.3604735,6.507800515838031,13.491343,47.114864,20088
26.5,77.5,32.680820136150935,33.2549725,6.548735002476401,12.849659,47.621212,20088
26.5,78.5,32.7022223700468,33.2071275,6.583609755094733,12.6794195,47.612682,20088
26.5,79.5,32.2920429430008,32.7728905,6.354062504831091,11.942526,47.027206,20088
26.5,80.5,31.87066149482278,32.490695,6.04433996877418,10.677063,45.84758,20088
26.5,81.5,31.87848344267722,32.5306815,5.973880018528246,10.685985,45.545326,20088
26.5,82.5,31.91260715459478,32.5716325,5.751991441243077,12.274345,45.19075,20088
26.5,83.5,31.528089663903824,32.3649035,5.512085746961204,11.9922695,44.629135,20088
26.5,84.5,31.167532744324973,32.0875615,5.228919019600329,12.547654,43.800148,20088
26.5,85.5,31.107252952857426,32.0701315,5.010674636450935,13.810601,43.406654,20088
26.5,86.5,30.85392354808841,31.874429,4.5381759811149776,14.76,42.30097,20088
26.5,87.5,27.426784506347392,28.438034,3.9693752267568256,12.57,38.16573,20087
26.5,88.5,26.988140718748447,27.856459,3.633791268802111,12.05,36.896523,20087
26.5,89.5,27.09225047456066,27.896212,3.5308090364969056,13.8,36.54487,20087
26.5,90.5,26.930286859347774,27.718243,3.552625595531839,13.98,35.705772,20085
26.5,91.5,28.043671143739108,28.797272,3.5772179320507376,16.112484,36.671577,20085
26.5,92.5,28.14011751267241,28.833084,3.6217597907566756,15.550653,37.044785,20083
26.5,93.5,29.60663391027237,30.198343,3.601190901483992,17.191591,38.54208,20083
26.5,94.5,29.046498123175045,29.624756,3.6935434163151437,15.838373,37.901268,20069
26.5,95.5,29.0365154962091,29.585119,3.6977528536472715,15.819994,37.71524,20048
27.5,69.5,33.46153966886162,34.2169835,5.384912884475112,16.760098,47.09058,20046
27.5,70.5,33.25209993637043,33.871128,5.54239968823256,16.428978,47.776638,20085
27.5,71.5,33.24186358110126,33.9817515,5.739328758040102,16.147858,47.97976,20086
27.5,72.5,33.805664489122314,34.676575,5.958035266187214,16.587418,48.464844,20087
27.5,73.5,33.29373688933692,34.272515,6.227432686507053,15.297243,47.977516,20088
27.5,74.5,33.135312657955,34.122085,6.307261244056571,14.826346,47.626312,20088
27.5,75.5,32.39675507464655,33.410717000000005,6.4910481755966245,13.219136,46.663815,20088
27.5,76.5,32.081035054933295,33.156107,6.672752162973157,12.448083,46.637512,20088
27.5,77.5,32.17964866313221,33.207085,6.78442847556421,10.81658,47.209015,20088
27.5,78.5,32.378602291591996,33.2266085,6.640361854829679,11.305532,47.162674,20088
27.5,79.5,31.676961764461367,32.597117999999995,6.321008925445877,10.24886,46.144444,20088
27.5,80.5,31.532398117557744,32.337178,6.032260014464639,11.115878,45.31552,20088
27.5,81.5,31.56478822779769,32.368077,5.870600143083685,10.917757,44.880764,20088
27.5,82.5,31.547720445340502,32.3933075,5.65849424818579,10.919441,44.54823,20088
27.5,83.5,31.375991414501197,32.238858500000006,5.445584534798594,11.419966,44.259212,20088
27.5,84.5,31.122081771057346,32.050401,5.266460058304706,11.595895,43.76741,20088
27.5,88.5,26.803683665057,27.679287,3.6352383136519975,11.97,36.611618,20087
27.5,89.5,26.697247028726476,27.514967,3.510611969642234,13.442806,35.606804,20086
27.5,90.5,26.84445317692308,27.58491,3.4322153172973917,14.34,35.29419,20085
27.5,91.5,28.00004834948217,28.729022999999998,3.5357811837204975,15.5,36.825584,20084
27.5,92.5,28.815160007717967,29.447865,3.6628561175006076,16.266895,37.64455,20083
27.5,93.5,29.212652917641783,29.765303,3.68679686640833,16.839647,38.29899,20083
27.5,94.5,29.285441720670388,29.8105435,3.7244258949473257,16.098148,38.0266,20048
27.5,95.5,29.26676621902434,29.780306500000002,3.7273999053999867,16.087698,38.11901,20048
27.5,96.5,28.99950625417303,29.415503,3.7422338680990346,15.62,37.81782,17673
27.5,97.5,28.889637247283126,29.262587,3.8145212272273783,15.51,37.808395,15735
28.5,70.5,33.798837580461495,34.9545085,6.219503247107202,16.233473,48.770992,20022
28.5,71.5,33.647849757841286,34.860336000000004,6.380088127670999,15.829448,48.42151,20086
28.5,72.5,33.31108132058048,34.6,6.514385267369971,14.75,48.215137,20087
28.5,73.5,33.16943797222223,34.447652000000005,6.603082259524003,14.48,47.957943,20088
28.5,74.5,32.60187045517225,33.9920255,6.844005715371133,13.14,47.132683,20088
28.5,75.5,32.2272795917961,33.5010185,6.767922091318088,12.09,46.772175,20088
28.5,76.5,32.02026892231681,33.3488075,6.836621276395332,11.91,46.628864,20088
28.5,77.5,31.596974797391475,32.887085,6.75815456253845,11.643148,46.95932,20088
28.5,78.5,31.28318332957487,32.4403565,6.465983667017463,11.595682,45.957153,20088
28.5,79.5,29.761718994424534,30.78,6.04321096039042,10.707149,43.62606,20088
28.5,80.5,29.956934533502587,30.89,5.890338408485141,10.593229,43.762028,20088
28.5,81.5,30.03911316534747,30.955987,5.764443430369515,10.513945,43.49788,20088
28.5,88.5,26.813283237063597,27.71729,3.6983525116168354,11.75,36.77684,20079
28.5,91.5,28.508226161587494,29.2179185,3.584029045083937,16.129519,37.47747,20082
28.5,92.5,29.2642602297082,29.855622,3.686875789552478,16.824656,38.413998,20082
28.5,93.5,29.203529878935832,29.7414225,3.674700014551216,16.181225,38.362274,20072
28.5,94.5,29.217492344578076,29.71531,3.7027494092735265,16.362766,38.18341,20039
28.5,95.5,29.175467603907006,29.66,3.756747326991534,16.36042,38.028473,19657
28.5,96.5,29.20699728007766,29.61925,3.8632007009149274,15.51,38.237022,15967
28.5,97.5,28.391377410274213,28.829818000000003,4.069612060129935,15.67959,37.48319,5762
29.5,72.5,32.768176562652464,34.405598,6.961057544843193,12.48,47.582306,20087
29.5,73.5,32.135962213834134,33.74047,7.034160498799035,11.24,46.788784,20088
29.5,74.5,31.925735011598963,33.569320000000005,7.1023928927796565,10.69,46.87638,20088
29.5,75.5,31.429296251742333,32.9454825,6.9748150363671995,11.828245,46.55,20088
29.5,76.5,31.076361088585223,32.495973500000005,6.843764332250416,11.285556,46.16252,20088
29.5,77.5,29.222484687599565,30.471056,6.308074578109472,10.790324,43.49421,20088
29.5,78.5,26.761806648397055,27.872815,5.764348777088657,9.934162,40.353565,20088
29.5,79.5,26.700407470976256,27.807436,5.688440283908814,9.646225,39.99829,20087
29.5,80.5,28.374455600935928,29.45,5.774327537174516,9.440464,41.782352,20087
29.5,94.5,29.153728969833118,29.54,3.8918516301221877,15.04,38.67869,15580
29.5,95.5,29.141780683652133,29.533844,3.9432235169615644,14.69,38.76564,12913
29.5,96.5,28.901378091138415,29.227623,3.9978833652690065,14.64,38.25225,12289
30.5,73.5,30.887793810085622,32.602971999999994,7.276132092597138,10.18,46.386997,20088
30.5,74.5,31.013114806028476,32.6936035,7.249518267430308,10.45,46.673866,20088
30.5,75.5,30.75802463654918,32.406428500000004,7.122974245716097,11.502475,46.31,20088
30.5,76.5,28.880875492408403,30.309240000000003,6.54862454915015,11.18555,43.82,20088
30.5,77.5,27.085674821112107,28.422729500000003,6.087051996617877,9.934,41.165092,20088
30.5,78.5,25.242728313246715,26.456,5.7373306519741964,7.995776,38.577286,20088
30.5,79.5,25.33510949029223,26.447336,5.57869842763641,8.742016,38.541233,20087
30.5,80.5,26.628287741375015,27.73908,5.632088930660567,9.589866,39.86297,20087
31.5,74.5,30.686629167761847,32.3835715,7.170749166129525,12.135436,46.746754,20088
31.5,75.5,29.65569551667662,31.219865,6.974933200200295,11.555264,45.85159,20088
